subID,trialType,trialNum,cntBalance,correct,rt,rwdType,tgtCol,tgtDir,tgtPos,colPos,colMatch
tex,VDACtrain,0,g,TRUE,739.1000001,2,g,h,3,,
tex,VDACtrain,0,g,TRUE,802.8999999,2,g,v,0,,
tex,VDACtrain,0,g,null,null,1,r,v,4,,
tex,VDACtrain,0,g,TRUE,705.7,2,g,h,5,,
tex,VDACtrain,0,g,FALSE,489.6999998,1,r,h,0,,
tex,VDACtrain,0,g,FALSE,959.7,1,r,h,2,,
tex,VDACtrain,0,g,TRUE,753.8,2,g,v,2,,
tex,VDACtrain,0,g,TRUE,770.8999999,2,g,v,5,,
tex,VDACtrain,0,g,TRUE,672.5999999,1,r,v,3,,
tex,VDACtrain,0,g,TRUE,673.3999999,1,r,h,1,,
tex,VDACtest,1,g,TRUE,937.3,1,r,h,0,,
tex,VDACtest,2,g,TRUE,577.4000001,2,g,v,4,,
tex,VDACtest,3,g,null,null,2,g,h,2,,
tex,VDACtest,4,g,TRUE,655.7,2,g,v,2,,
tex,VDACtest,5,g,TRUE,761.5999999,1,r,h,5,,
tex,VDACtest,6,g,TRUE,810.0999999,1,r,h,2,,
tex,VDACtest,7,g,TRUE,776.5,1,r,h,5,,
tex,VDACtest,8,g,TRUE,481.8,1,r,v,2,,
tex,VDACtest,9,g,TRUE,545.0999999,1,r,h,3,,
tex,VDACtest,10,g,TRUE,488.3,2,g,v,1,,
tex,VDACtest,11,g,TRUE,448.3999999,2,g,h,3,,
tex,VDACtest,12,g,TRUE,561.0999999,1,r,v,3,,
tex,VDACtest,13,g,TRUE,515,2,g,v,3,,
tex,VDACtest,14,g,TRUE,451.8,2,g,v,5,,
tex,VDACtest,15,g,TRUE,762.8,2,g,v,0,,
tex,VDACtest,16,g,TRUE,522.9000001,2,g,h,2,,
tex,VDACtest,17,g,null,null,1,r,v,2,,
tex,VDACtest,18,g,TRUE,605,2,g,v,3,,
tex,VDACtest,19,g,TRUE,649.5,2,g,h,4,,
tex,VDACtest,20,g,TRUE,778.6999998,2,g,v,4,,
tex,VDACtest,21,g,TRUE,522.0999999,1,r,h,3,,
tex,VDACtest,22,g,TRUE,930,1,r,h,1,,
tex,VDACtest,23,g,TRUE,787.8999999,2,g,v,2,,
tex,VDACtest,24,g,TRUE,520.8,2,g,v,2,,
tex,VDACtest,25,g,TRUE,618,2,g,h,2,,
tex,VDACtest,26,g,TRUE,787.2,1,r,v,0,,
tex,VDACtest,27,g,TRUE,659.6000001,1,r,v,2,,
tex,VDACtest,28,g,TRUE,651,2,g,h,4,,
tex,VDACtest,29,g,TRUE,723.3000002,2,g,v,3,,
tex,VDACtest,30,g,TRUE,530.9000001,2,g,v,5,,
tex,VDACtest,31,g,TRUE,954,1,r,h,3,,
tex,VDACtest,32,g,TRUE,739.7,2,g,h,3,,
tex,VDACtest,33,g,FALSE,571.6999998,1,r,h,4,,
tex,VDACtest,34,g,TRUE,650.8000002,1,r,v,5,,
tex,VDACtest,35,g,TRUE,724.4000001,1,r,v,2,,
tex,VDACtest,36,g,TRUE,801.4000001,2,g,h,0,,
tex,VDACtest,37,g,TRUE,668,2,g,h,5,,
tex,VDACtest,38,g,TRUE,947.0999999,1,r,h,1,,
tex,VDACtest,39,g,TRUE,618.7,2,g,v,3,,
tex,VDACtest,40,g,TRUE,689,1,r,h,1,,
tex,VDACtest,41,g,TRUE,640.9000001,2,g,v,3,,
tex,VDACtest,42,g,null,null,1,r,v,0,,
tex,VDACtest,43,g,TRUE,701.3999999,1,r,h,5,,
tex,VDACtest,44,g,FALSE,827.6000001,2,g,h,0,,
tex,VDACtest,45,g,TRUE,801.5,1,r,v,3,,
tex,VDACtest,46,g,TRUE,618.7,2,g,h,3,,
tex,VDACtest,47,g,TRUE,547.5999999,2,g,v,4,,
tex,VDACtest,48,g,TRUE,801.1000001,1,r,v,5,,
tex,VDACtest,49,g,TRUE,456.6000001,1,r,h,4,,
tex,VDACtest,50,g,TRUE,435.8999999,1,r,v,4,,
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk
tex,VDACtest,51,g,TRUE,804.8000002,1,r,v,3,,
tex,VDACtest,52,g,TRUE,584.3,2,g,h,0,,
tex,VDACtest,53,g,TRUE,530.6000001,2,g,v,5,,
tex,VDACtest,54,g,TRUE,425.8,1,r,h,3,,
tex,VDACtest,55,g,TRUE,871.8999999,1,r,h,1,,
tex,VDACtest,56,g,TRUE,842.2,1,r,h,4,,
tex,VDACtest,57,g,TRUE,586.6000001,1,r,v,3,,
tex,VDACtest,58,g,TRUE,713.9000001,2,g,h,4,,
tex,VDACtest,59,g,TRUE,752.8000002,1,r,v,2,,
tex,VDACtest,60,g,TRUE,699.3,1,r,h,0,,
tex,VDACtest,61,g,TRUE,664.2,1,r,v,3,,
tex,VDACtest,62,g,TRUE,649,2,g,h,4,,
tex,VDACtest,63,g,TRUE,658.6999998,2,g,v,5,,
tex,VDACtest,64,g,TRUE,530.2,1,r,v,5,,
tex,VDACtest,65,g,TRUE,624.3,1,r,v,1,,
tex,VDACtest,66,g,TRUE,618.2,2,g,v,0,,
tex,VDACtest,67,g,TRUE,728.8999999,2,g,h,4,,
tex,VDACtest,68,g,TRUE,584,1,r,v,0,,
tex,VDACtest,69,g,TRUE,745.9000001,2,g,v,1,,
tex,VDACtest,70,g,TRUE,553.7,2,g,h,1,,
tex,VDACtest,71,g,TRUE,585.3,1,r,h,4,,
tex,VDACtest,72,g,TRUE,522.2,2,g,v,1,,
tex,VDACtest,73,g,TRUE,513.6999998,2,g,h,5,,
tex,VDACtest,74,g,null,null,1,r,h,3,,
tex,VDACtest,75,g,TRUE,500.6000001,1,r,v,1,,
tex,VDACtest,76,g,TRUE,599.2,2,g,v,1,,
tex,VDACtest,77,g,TRUE,514.0999999,2,g,h,5,,
tex,VDACtest,78,g,TRUE,601.1000001,1,r,v,4,,
tex,VDACtest,79,g,TRUE,657.2,1,r,v,4,,
tex,VDACtest,80,g,TRUE,577.3,2,g,h,3,,
tex,VDACtest,81,g,TRUE,858.4000001,2,g,h,2,,
tex,VDACtest,82,g,TRUE,695.4000001,2,g,v,3,,
tex,VDACtest,83,g,null,null,1,r,h,2,,
tex,VDACtest,84,g,TRUE,825.6000001,1,r,h,0,,
tex,VDACtest,85,g,TRUE,545.4000001,1,r,v,5,,
tex,VDACtest,86,g,TRUE,521.8000002,1,r,v,0,,
tex,VDACtest,87,g,FALSE,722.3,2,g,v,0,,
tex,VDACtest,88,g,TRUE,529.3,2,g,h,0,,
tex,VDACtest,89,g,TRUE,705.8000002,1,r,h,1,,
tex,VDACtest,90,g,TRUE,392.8999999,1,r,v,0,,
tex,VDACtest,91,g,TRUE,599.3,1,r,v,4,,
tex,VDACtest,92,g,TRUE,970.8999999,1,r,h,5,,
tex,VDACtest,93,g,TRUE,843.6000001,2,g,h,3,,
tex,VDACtest,94,g,TRUE,417.8999999,2,g,v,5,,
tex,VDACtest,95,g,TRUE,546.8,1,r,h,3,,
tex,VDACtest,96,g,TRUE,818.1000001,2,g,h,1,,
tex,VDACtest,97,g,TRUE,666,1,r,h,5,,
tex,VDACtest,98,g,TRUE,819.4000001,2,g,v,1,,
tex,VDACtest,99,g,TRUE,778.8000002,1,r,v,2,,
tex,VDACtest,100,g,TRUE,699.3,2,g,v,2,,
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk
tex,VDACtest,101,g,TRUE,698.5,2,g,h,1,,
tex,VDACtest,102,g,TRUE,799.9000001,2,g,h,1,,
tex,VDACtest,103,g,TRUE,747,2,g,h,5,,
tex,VDACtest,104,g,TRUE,697.7,1,r,h,2,,
tex,VDACtest,105,g,TRUE,538.7,2,g,v,4,,
tex,VDACtest,106,g,TRUE,569,1,r,v,1,,
tex,VDACtest,107,g,TRUE,498.9000001,1,r,v,4,,
tex,VDACtest,108,g,TRUE,562.3999999,2,g,v,4,,
tex,VDACtest,109,g,TRUE,449.0999999,1,r,v,1,,
tex,VDACtest,110,g,TRUE,698.5999999,1,r,v,2,,
tex,VDACtest,111,g,FALSE,594.8000002,1,r,h,0,,
tex,VDACtest,112,g,TRUE,721.5999999,1,r,v,5,,
tex,VDACtest,113,g,TRUE,505.8,2,g,h,1,,
tex,VDACtest,114,g,TRUE,754.1000001,2,g,v,4,,
tex,VDACtest,115,g,TRUE,633.0999999,2,g,v,5,,
tex,VDACtest,116,g,TRUE,552.5999999,1,r,v,3,,
tex,VDACtest,117,g,null,null,2,g,v,3,,
tex,VDACtest,118,g,TRUE,994.2,2,g,v,1,,
tex,VDACtest,119,g,TRUE,595.2,1,r,v,5,,
tex,VDACtest,120,g,TRUE,546.8,1,r,h,0,,
tex,VDACtest,121,g,null,null,2,g,h,2,,
tex,VDACtest,122,g,TRUE,596.1000001,1,r,h,1,,
tex,VDACtest,123,g,TRUE,762.3,1,r,h,5,,
tex,VDACtest,124,g,TRUE,680.8000002,2,g,v,1,,
tex,VDACtest,125,g,TRUE,568.8,1,r,v,1,,
tex,VDACtest,126,g,TRUE,522.9000001,2,g,h,3,,
tex,VDACtest,127,g,TRUE,633.5999999,1,r,v,0,,
tex,VDACtest,128,g,TRUE,514.5,2,g,h,5,,
tex,VDACtest,129,g,TRUE,865.7,1,r,h,2,,
tex,VDACtest,130,g,TRUE,754,1,r,v,1,,
tex,VDACtest,131,g,TRUE,642.3,1,r,h,2,,
tex,VDACtest,132,g,TRUE,448.8,2,g,v,0,,
tex,VDACtest,133,g,TRUE,745.9000001,1,r,h,1,,
tex,VDACtest,134,g,TRUE,641.8,2,g,v,2,,
tex,VDACtest,135,g,TRUE,632.4000001,2,g,v,1,,
tex,VDACtest,136,g,TRUE,698.1000001,2,g,h,3,,
tex,VDACtest,137,g,TRUE,713.8999999,1,r,v,3,,
tex,VDACtest,138,g,TRUE,600.7,1,r,h,1,,
tex,VDACtest,139,g,TRUE,705.8999999,2,g,v,0,,
tex,VDACtest,140,g,TRUE,585.0999999,2,g,v,0,,
tex,VDACtest,141,g,TRUE,602.1000001,2,g,h,3,,
tex,VDACtest,142,g,TRUE,416.9000001,1,r,v,0,,
tex,VDACtest,143,g,TRUE,841.8,1,r,v,1,,
tex,VDACtest,144,g,TRUE,481.1000001,1,r,h,4,,
tex,VDACtest,145,g,TRUE,592.4000001,1,r,h,3,,
tex,VDACtest,146,g,TRUE,585.8,1,r,h,5,,
tex,VDACtest,147,g,TRUE,514.7,2,g,v,2,,
tex,VDACtest,148,g,TRUE,546.3999999,2,g,v,2,,
tex,VDACtest,149,g,TRUE,777.1000001,2,g,v,0,,
tex,VDACtest,150,g,TRUE,561.5,1,r,h,4,,
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk
tex,VDACtest,151,g,TRUE,614.8,1,r,v,4,,
tex,VDACtest,152,g,TRUE,489.8,1,r,h,0,,
tex,VDACtest,153,g,TRUE,442.2,1,r,v,5,,
tex,VDACtest,154,g,TRUE,537.3,2,g,v,1,,
tex,VDACtest,155,g,TRUE,504.0999999,1,r,h,2,,
tex,VDACtest,156,g,TRUE,554.4000001,1,r,v,2,,
tex,VDACtest,157,g,TRUE,473.4000001,2,g,h,0,,
tex,VDACtest,158,g,TRUE,440.4000001,1,r,v,4,,
tex,VDACtest,159,g,TRUE,529.2,2,g,h,5,,
tex,VDACtest,160,g,TRUE,648.8,1,r,h,4,,
tex,VDACtest,161,g,TRUE,487.9000001,2,g,v,4,,
tex,VDACtest,162,g,TRUE,650.5,2,g,h,5,,
tex,VDACtest,163,g,TRUE,530.1000001,2,g,h,2,,
tex,VDACtest,164,g,TRUE,928.5,1,r,h,3,,
tex,VDACtest,165,g,TRUE,451,2,g,v,3,,
tex,VDACtest,166,g,TRUE,643.8,1,r,h,5,,
tex,VDACtest,167,g,TRUE,553.5999999,1,r,h,0,,
tex,VDACtest,168,g,TRUE,513.1999998,2,g,h,0,,
tex,VDACtest,169,g,TRUE,546,2,g,h,4,,
tex,VDACtest,170,g,TRUE,626.3,2,g,h,4,,
tex,VDACtest,171,g,TRUE,802.6999998,1,r,v,1,,
tex,VDACtest,172,g,TRUE,617.3,1,r,h,2,,
tex,VDACtest,173,g,TRUE,560.7,1,r,h,2,,
tex,VDACtest,174,g,TRUE,592.7,2,g,h,4,,
tex,VDACtest,175,g,TRUE,810.7,2,g,h,5,,
tex,VDACtest,176,g,TRUE,594.5,2,g,v,4,,
tex,VDACtest,177,g,TRUE,514.5,1,r,v,4,,
tex,VDACtest,178,g,TRUE,537.4000001,2,g,v,4,,
tex,VDACtest,179,g,TRUE,568.2,2,g,v,0,,
tex,VDACtest,180,g,TRUE,537.9000001,2,g,h,2,,
tex,VDACtest,181,g,TRUE,515.5999999,2,g,h,0,,
tex,VDACtest,182,g,TRUE,648.8000002,2,g,h,0,,
tex,VDACtest,183,g,TRUE,449.4000001,1,r,v,5,,
tex,VDACtest,184,g,TRUE,627.4000001,1,r,h,4,,
tex,VDACtest,185,g,TRUE,624.7,2,g,h,2,,
tex,VDACtest,186,g,TRUE,529,1,r,v,0,,
tex,VDACtest,187,g,TRUE,809.5999999,2,g,h,1,,
tex,VDACtest,188,g,TRUE,707.0999999,2,g,h,4,,
tex,VDACtest,189,g,TRUE,554.5999999,1,r,h,0,,
tex,VDACtest,190,g,TRUE,474.4000001,2,g,v,5,,
tex,VDACtest,191,g,TRUE,575.8,1,r,v,1,,
tex,VDACtest,192,g,TRUE,498.6000001,2,g,v,5,,
tex,VDACtest,193,g,TRUE,473.1000001,1,r,h,1,,
tex,VDACtest,194,g,TRUE,576.8999999,2,g,h,1,,
tex,VDACtest,195,g,TRUE,952.8999999,2,g,v,2,,
tex,VDACtest,196,g,TRUE,682.2,1,r,v,3,,
tex,VDACtest,197,g,TRUE,609.1999998,1,r,h,4,,
tex,VDACtest,198,g,TRUE,873.0999999,2,g,h,1,,
tex,VDACtest,199,g,TRUE,578.3999999,1,r,v,4,,
tex,VDACtest,200,g,TRUE,680.8,2,g,h,1,,
tex,RSVPtrain,0,g,null,null,2,g,,3,1,1
tex,RSVPtrain,0,g,TRUE,1521.1,2,g,,1,0,1
tex,RSVPtrain,0,g,TRUE,828.5999999,0,b,,1,3,0
tex,RSVPtrain,0,g,FALSE,660.5,1,r,,0,0,2
tex,RSVPtrain,0,g,TRUE,1616.8,2,g,,2,2,2
tex,RSVPtrain,0,g,FALSE,1004.4,0,b,,3,3,0
tex,RSVPtrain,0,g,TRUE,1210,2,g,,3,0,1
tex,RSVPtrain,0,g,FALSE,1188,1,r,,3,2,1
tex,RSVPtrain,0,g,TRUE,1135.9,0,b,,0,3,0
tex,RSVPtrain,0,g,TRUE,1075.6,1,r,,1,1,2
tex,RSVPtest,1,g,TRUE,822,2,g,,0,0,2
tex,RSVPtest,2,g,TRUE,1243.6,2,g,,2,0,1
tex,RSVPtest,3,g,TRUE,698,1,r,,2,0,1
tex,RSVPtest,4,g,TRUE,716,2,g,,0,0,2
tex,RSVPtest,5,g,TRUE,667,0,b,,1,3,0
tex,RSVPtest,6,g,TRUE,795.0999999,1,r,,3,2,1
tex,RSVPtest,7,g,TRUE,715.6999998,1,r,,2,1,1
tex,RSVPtest,8,g,TRUE,733.3999999,0,b,,0,3,0
tex,RSVPtest,9,g,TRUE,941.5999999,0,b,,0,3,0
tex,RSVPtest,10,g,TRUE,932.1000001,1,r,,0,0,2
tex,RSVPtest,11,g,TRUE,694.7,0,b,,3,3,0
tex,RSVPtest,12,g,TRUE,1155.8,1,r,,1,0,1
tex,RSVPtest,13,g,TRUE,800.7,1,r,,0,0,2
tex,RSVPtest,14,g,TRUE,739.1999998,1,r,,3,0,1
tex,RSVPtest,15,g,TRUE,901.6000001,1,r,,3,2,1
tex,RSVPtest,16,g,TRUE,796.3,0,b,,3,3,0
tex,RSVPtest,17,g,TRUE,708.7,1,r,,1,2,1
tex,RSVPtest,18,g,TRUE,1357.1,1,r,,2,2,2
tex,RSVPtest,19,g,TRUE,1402.9,1,r,,0,0,2
tex,RSVPtest,20,g,TRUE,754.7,2,g,,0,1,1
tex,RSVPtest,21,g,TRUE,1004.4,1,r,,3,2,1
tex,RSVPtest,22,g,TRUE,1108.4,1,r,,3,1,1
tex,RSVPtest,23,g,TRUE,837.8,2,g,,1,2,1
tex,RSVPtest,24,g,TRUE,1124.8,0,b,,3,3,0
tex,RSVPtest,25,g,TRUE,1123.1,2,g,,0,2,1
tex,RSVPtest,26,g,TRUE,1466.8,1,r,,2,1,1
tex,RSVPtest,27,g,TRUE,747.5999999,1,r,,3,1,1
tex,RSVPtest,28,g,TRUE,1116.2,1,r,,2,2,2
tex,RSVPtest,29,g,TRUE,1076.1,1,r,,2,2,2
tex,RSVPtest,30,g,TRUE,697.9000001,2,g,,3,0,1
tex,RSVPtest,31,g,TRUE,1003.9,1,r,,1,1,2
tex,RSVPtest,32,g,TRUE,843.9000001,1,r,,3,0,1
tex,RSVPtest,33,g,TRUE,787.1000001,2,g,,3,2,1
tex,RSVPtest,34,g,TRUE,785.9000001,2,g,,2,1,1
tex,RSVPtest,35,g,TRUE,1021.5,2,g,,2,0,1
tex,RSVPtest,36,g,TRUE,739.7,0,b,,3,3,0
tex,RSVPtest,37,g,FALSE,1027.9,1,r,,3,1,1
tex,RSVPtest,38,g,TRUE,1146.5,2,g,,3,0,1
tex,RSVPtest,39,g,TRUE,980.9000001,1,r,,2,1,1
tex,RSVPtest,40,g,TRUE,923.1000001,2,g,,3,2,1
tex,RSVPtest,41,g,TRUE,947.8999999,2,g,,2,2,2
tex,RSVPtest,42,g,TRUE,1170.9,2,g,,3,1,1
tex,RSVPtest,43,g,TRUE,883.6999998,2,g,,3,2,1
tex,RSVPtest,44,g,TRUE,660.3,0,b,,1,3,0
tex,RSVPtest,45,g,TRUE,1187.8,2,g,,2,0,1
tex,RSVPtest,46,g,TRUE,657.5,2,g,,3,2,1
tex,RSVPtest,47,g,TRUE,1163.5,2,g,,0,2,1
tex,RSVPtest,48,g,TRUE,1139.7,2,g,,0,2,1
tex,RSVPtest,49,g,TRUE,948.1000001,0,b,,3,3,0
tex,RSVPtest,50,g,TRUE,852.3,2,g,,1,2,1
tex,RSVPtest,51,g,TRUE,1739.9,2,g,,3,1,1
tex,RSVPtest,52,g,FALSE,761.1999998,1,r,,3,0,1
tex,RSVPtest,53,g,TRUE,963,2,g,,1,1,2
tex,RSVPtest,54,g,TRUE,1435.6,2,g,,3,0,1
tex,RSVPtest,55,g,TRUE,1388.3,2,g,,3,0,1
tex,RSVPtest,56,g,TRUE,1211.7,1,r,,3,0,1
tex,RSVPtest,57,g,TRUE,747.7,0,b,,0,3,0
tex,RSVPtest,58,g,FALSE,1653,1,r,,3,1,1
tex,RSVPtest,59,g,TRUE,1051.1,2,g,,0,1,1
tex,RSVPtest,60,g,FALSE,1731.4,0,b,,1,3,0
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk
tex,RSVPtest,61,g,TRUE,883.8,2,g,,3,0,1
tex,RSVPtest,62,g,TRUE,1130.6,0,b,,0,3,0
tex,RSVPtest,63,g,TRUE,1506.9,2,g,,1,1,2
tex,RSVPtest,64,g,FALSE,851.0999999,2,g,,3,2,1
tex,RSVPtest,65,g,TRUE,1389,0,b,,3,3,0
tex,RSVPtest,66,g,FALSE,962.5,1,r,,3,0,1
tex,RSVPtest,67,g,TRUE,979.8999999,1,r,,0,1,1
tex,RSVPtest,68,g,TRUE,954.8,1,r,,3,1,1
tex,RSVPtest,69,g,TRUE,843.8999999,1,r,,3,2,1
tex,RSVPtest,70,g,TRUE,1034.7,2,g,,2,0,1
tex,RSVPtest,71,g,TRUE,802.9000001,0,b,,3,3,0
tex,RSVPtest,72,g,TRUE,570.7,2,g,,1,0,1
tex,RSVPtest,73,g,TRUE,940.4000001,0,b,,1,3,0
tex,RSVPtest,74,g,TRUE,921,2,g,,1,1,2
tex,RSVPtest,75,g,TRUE,1386.5,0,b,,2,3,0
tex,RSVPtest,76,g,TRUE,850.1999998,2,g,,3,2,1
tex,RSVPtest,77,g,TRUE,1521.6,2,g,,3,2,1
tex,RSVPtest,78,g,TRUE,747.1000001,2,g,,3,2,1
tex,RSVPtest,79,g,TRUE,874.5,1,r,,3,2,1
tex,RSVPtest,80,g,TRUE,1010.4,2,g,,0,1,1
tex,RSVPtest,81,g,TRUE,722.0999999,0,b,,1,3,0
tex,RSVPtest,82,g,TRUE,1000.8,1,r,,1,2,1
tex,RSVPtest,83,g,TRUE,1058.8,2,g,,2,1,1
tex,RSVPtest,84,g,TRUE,778.5,0,b,,0,3,0
tex,RSVPtest,85,g,TRUE,619.8,1,r,,3,1,1
tex,RSVPtest,86,g,TRUE,851.0999999,0,b,,0,3,0
tex,RSVPtest,87,g,TRUE,1106,1,r,,2,1,1
tex,RSVPtest,88,g,TRUE,769.2,2,g,,2,2,2
tex,RSVPtest,89,g,TRUE,906.5999999,2,g,,3,1,1
tex,RSVPtest,90,g,TRUE,1034.2,1,r,,3,2,1
tex,RSVPtest,91,g,TRUE,946.3,2,g,,1,0,1
tex,RSVPtest,92,g,TRUE,762.2,0,b,,0,3,0
tex,RSVPtest,93,g,TRUE,808.4000001,1,r,,3,2,1
tex,RSVPtest,94,g,TRUE,1353,1,r,,1,1,2
tex,RSVPtest,95,g,TRUE,688.6000001,1,r,,1,1,2
tex,RSVPtest,96,g,TRUE,858.8999999,1,r,,0,1,1
tex,RSVPtest,97,g,TRUE,851.5,1,r,,3,0,1
tex,RSVPtest,98,g,TRUE,1416.9,1,r,,2,1,1
tex,RSVPtest,99,g,TRUE,651,0,b,,3,3,0
tex,RSVPtest,100,g,TRUE,636.3,2,g,,3,2,1
tex,RSVPtest,101,g,TRUE,738.7,2,g,,1,1,2
tex,RSVPtest,102,g,TRUE,1148,1,r,,0,2,1
tex,RSVPtest,103,g,TRUE,700.0999999,1,r,,1,2,1
tex,RSVPtest,104,g,TRUE,859,1,r,,0,0,2
tex,RSVPtest,105,g,TRUE,988.7,2,g,,2,1,1
tex,RSVPtest,106,g,TRUE,946.4000001,1,r,,2,0,1
tex,RSVPtest,107,g,TRUE,700.3,1,r,,3,1,1
tex,RSVPtest,108,g,TRUE,752.7,2,g,,3,1,1
tex,RSVPtest,109,g,TRUE,658.5999999,1,r,,0,0,2
tex,RSVPtest,110,g,TRUE,754.2,1,r,,0,1,1
tex,RSVPtest,111,g,TRUE,842.4000001,2,g,,1,1,2
tex,RSVPtest,112,g,TRUE,650.8,2,g,,0,0,2
tex,RSVPtest,113,g,TRUE,649,2,g,,3,0,1
tex,RSVPtest,114,g,TRUE,803.8,1,r,,3,1,1
tex,RSVPtest,115,g,TRUE,859.1000001,0,b,,2,3,0
tex,RSVPtest,116,g,TRUE,833.8,1,r,,0,1,1
tex,RSVPtest,117,g,TRUE,545.3,2,g,,3,0,1
tex,RSVPtest,118,g,TRUE,746.2,1,r,,1,0,1
tex,RSVPtest,119,g,TRUE,1217.3,2,g,,2,2,2
tex,RSVPtest,120,g,TRUE,770.5,0,b,,3,3,0
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk
tex,RSVPtest,121,g,TRUE,554.5999999,2,g,,3,1,1
tex,RSVPtest,122,g,FALSE,1081.3,1,r,,2,2,2
tex,RSVPtest,123,g,TRUE,1009.6,0,b,,2,3,0
tex,RSVPtest,124,g,TRUE,786.3,0,b,,3,3,0
tex,RSVPtest,125,g,TRUE,793.4000001,2,g,,0,2,1
tex,RSVPtest,126,g,TRUE,542.8,1,r,,3,0,1
tex,RSVPtest,127,g,TRUE,817.3000002,0,b,,0,3,0
tex,RSVPtest,128,g,TRUE,849.8999999,0,b,,0,3,0
tex,RSVPtest,129,g,TRUE,793.5,2,g,,0,1,1
tex,RSVPtest,130,g,TRUE,569.8999999,1,r,,1,0,1
tex,RSVPtest,131,g,TRUE,591.7,0,b,,3,3,0
tex,RSVPtest,132,g,TRUE,648.0999999,2,g,,0,2,1
tex,RSVPtest,133,g,TRUE,660.8,1,r,,3,0,1
tex,RSVPtest,134,g,TRUE,704.2,1,r,,1,2,1
tex,RSVPtest,135,g,TRUE,935.5,1,r,,0,0,2
tex,RSVPtest,136,g,TRUE,720.8,0,b,,0,3,0
tex,RSVPtest,137,g,TRUE,714.3,2,g,,1,0,1
tex,RSVPtest,138,g,TRUE,642.7,1,r,,3,1,1
tex,RSVPtest,139,g,TRUE,527.0999999,1,r,,0,2,1
tex,RSVPtest,140,g,TRUE,713.2,0,b,,0,3,0
tex,RSVPtest,141,g,TRUE,521.0999999,0,b,,3,3,0
tex,RSVPtest,142,g,TRUE,577.7,1,r,,1,0,1
tex,RSVPtest,143,g,TRUE,649.9000001,2,g,,3,1,1
tex,RSVPtest,144,g,TRUE,728.4000001,2,g,,3,1,1
tex,RSVPtest,145,g,TRUE,1186.1,2,g,,2,2,2
tex,RSVPtest,146,g,FALSE,1361.5,1,r,,0,2,1
tex,RSVPtest,147,g,TRUE,626.2,1,r,,2,1,1
tex,RSVPtest,148,g,TRUE,626.3999999,2,g,,3,0,1
tex,RSVPtest,149,g,TRUE,618.0999999,0,b,,2,3,0
tex,RSVPtest,150,g,TRUE,658.3999999,2,g,,3,2,1
tex,RSVPtest,151,g,TRUE,657.5999999,0,b,,1,3,0
tex,RSVPtest,152,g,TRUE,681.7,0,b,,2,3,0
tex,RSVPtest,153,g,TRUE,395.8,0,b,,2,3,0
tex,RSVPtest,154,g,TRUE,874.3,2,g,,1,2,1
tex,RSVPtest,155,g,FALSE,1307.4,2,g,,1,0,1
tex,RSVPtest,156,g,TRUE,614.2,1,r,,1,2,1
tex,RSVPtest,157,g,TRUE,1361.6,2,g,,0,0,2
tex,RSVPtest,158,g,TRUE,463.7,2,g,,1,1,2
tex,RSVPtest,159,g,TRUE,943.1999998,0,b,,2,3,0
tex,RSVPtest,160,g,TRUE,434.5,0,b,,1,3,0
tex,RSVPtest,161,g,TRUE,673,0,b,,2,3,0
tex,RSVPtest,162,g,TRUE,889.3,2,g,,0,0,2
tex,RSVPtest,163,g,TRUE,783,1,r,,0,2,1
tex,RSVPtest,164,g,TRUE,775.6000001,2,g,,1,2,1
tex,RSVPtest,165,g,TRUE,960.5,1,r,,0,1,1
tex,RSVPtest,166,g,TRUE,815.8,1,r,,3,0,1
tex,RSVPtest,167,g,TRUE,710.5,1,r,,3,2,1
tex,RSVPtest,168,g,TRUE,1065.3,2,g,,3,1,1
tex,RSVPtest,169,g,TRUE,745.5999999,1,r,,0,2,1
tex,RSVPtest,170,g,TRUE,1024.4,1,r,,3,0,1
tex,RSVPtest,171,g,TRUE,610.5,2,g,,1,0,1
tex,RSVPtest,172,g,TRUE,879.5,1,r,,1,1,2
tex,RSVPtest,173,g,TRUE,655.6999998,2,g,,2,0,1
tex,RSVPtest,174,g,TRUE,682.0999999,2,g,,0,1,1
tex,RSVPtest,175,g,TRUE,712.8,1,r,,3,0,1
tex,RSVPtest,176,g,TRUE,679.2,2,g,,2,0,1
tex,RSVPtest,177,g,TRUE,520.7,1,r,,3,0,1
tex,RSVPtest,178,g,FALSE,728.5999999,1,r,,2,0,1
tex,RSVPtest,179,g,TRUE,690.5,1,r,,2,0,1
tex,RSVPtest,180,g,TRUE,606.5,1,r,,2,2,2
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk
tex,RSVPtest,181,g,TRUE,775.9000001,2,g,,3,0,1
tex,RSVPtest,182,g,FALSE,799,1,r,,1,2,1
tex,RSVPtest,183,g,FALSE,978.3,0,b,,3,3,0
tex,RSVPtest,184,g,TRUE,1221.1,0,b,,2,3,0
tex,RSVPtest,185,g,TRUE,894.1000001,0,b,,1,3,0
tex,RSVPtest,186,g,TRUE,791.3000002,0,b,,3,3,0
tex,RSVPtest,187,g,TRUE,722,1,r,,3,1,1
